5CA6VJ, G, 0, -inf, -inf, inf
IN2E10, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
IN2E10, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
IN2E10, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
IN2E10, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
IN2E10, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
IN2E10, P, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
IN2E10, P, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
IN2E10, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
IN2E10, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
LAONMS, B, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
LAONMS, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
LAONMS, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
LAONMS, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
LAONMS, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
LAONMS, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
LAONMS, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
LAONMS, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
M4AFDF, B, 3, inf, 15, 16
7SNEM6, G, 4, 30, 15, 16
M4AFDF, B, 3, 30, 15, 16
7SNEM6, P, 4, 15, 15, 16
M4AFDF, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
M4AFDF, G, 3, inf, 15, 16
7SNEM6, B, 4, 1, 15, 16
M4AFDF, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
M4AFDF, R, 3, inf, 15, 16
7SNEM6, B, 4, 16, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
M4AFDF, R, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
M4AFDF, Y, 3, inf, 15, 16
7SNEM6, B, 4, 3, 15, 16
M4AFDF, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
N116Z0, B, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
N116Z0, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
N116Z0, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
N116Z0, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
N116Z0, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
N116Z0, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
N116Z0, R, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
N116Z0, R, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
N116Z0, R, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
N116Z0, R, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
N116Z0, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
N116Z0, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
P19UIC, B, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
P19UIC, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
P19UIC, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
P19UIC, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
P19UIC, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
P19UIC, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
P19UIC, P, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
P19UIC, P, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
P19UIC, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
P19UIC, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
QDQXZ1, B, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
QDQXZ1, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
QDQXZ1, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
QDQXZ1, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
QDQXZ1, P, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
QDQXZ1, P, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
QDQXZ1, R, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
QDQXZ1, R, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
QDQXZ1, R, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
QDQXZ1, R, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
QDQXZ1, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
QDQXZ1, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
RR8KM2, B, 3, inf, 15, 16
8L7T0U, G, 4, 30, 15, 16
RR8KM2, B, 3, 30, 15, 16
8L7T0U, P, 4, 15, 15, 16
RR8KM2, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
RR8KM2, P, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
RR8KM2, P, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
RR8KM2, R, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
RR8KM2, R, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
RR8KM2, R, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
RR8KM2, R, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
RR8KM2, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
RR8KM2, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
T8Q1Q8, B, 3, inf, 15, 16
8L7T0U, G, 4, 30, 15, 16
T8Q1Q8, B, 3, 30, 15, 16
8L7T0U, P, 4, 15, 15, 16
T8Q1Q8, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
T8Q1Q8, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
T8Q1Q8, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
T8Q1Q8, R, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
T8Q1Q8, R, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
T8Q1Q8, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
T8Q1Q8, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
TZXJC4, B, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
TZXJC4, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
TZXJC4, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
TZXJC4, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
TZXJC4, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
TZXJC4, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
TZXJC4, P, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
TZXJC4, P, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
TZXJC4, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
TZXJC4, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
U443VL, B, 3, inf, 15, 16
8L7T0U, G, 4, 30, 15, 16
U443VL, B, 3, 30, 15, 16
8L7T0U, P, 4, 15, 15, 16
U443VL, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
U443VL, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
U443VL, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
U443VL, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
U443VL, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
WU9EI8, B, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
WU9EI8, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
WU9EI8, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
WU9EI8, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
WU9EI8, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
WU9EI8, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
WU9EI8, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
WU9EI8, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
X3CA4P, B, 3, inf, 15, 16
8L7T0U, B, 4, 16, 15, 16
X3CA4P, B, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
X3CA4P, B, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
X3CA4P, B, 3, 15, 15, 16
8499A6, P, 2, 15, 15, 16
X3CA4P, G, 3, inf, 15, 16
8L7T0U, B, 4, 1, 15, 16
X3CA4P, G, 3, 1, 15, 16
8499A6, P, 2, 15, 15, 16
X3CA4P, P, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
X3CA4P, P, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
X3CA4P, Y, 3, inf, 15, 16
8L7T0U, B, 4, 3, 15, 16
X3CA4P, Y, 3, 3, 15, 16
8499A6, P, 2, 15, 15, 16
NJD0TU, R, 1, 15, 15, 16
5CA6VJ, G, 0, 15, 15, inf
NJD0TU, Y, 1, inf, 15, inf
8499A6, B, 2, -inf, 15, inf
8L7T0U, B, 3, inf, 15, inf
94Y912, B, 4, 4, 15, inf
8L7T0U, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
8L7T0U, G, 3, inf, 15, inf
94Y912, B, 4, -11, 15, inf
8L7T0U, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
8L7T0U, P, 3, inf, 15, inf
94Y912, B, 4, -9, 15, inf
8L7T0U, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
8L7T0U, R, 3, inf, 15, inf
94Y912, B, 4, 4, 15, inf
8L7T0U, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
94Y912, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
94Y912, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
94Y912, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
94Y912, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
94Y912, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
94Y912, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
AGM14J, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
AGM14J, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
AGM14J, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
AGM14J, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
AGM14J, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AP0NVM, B, 3, inf, 15, inf
7SNEM6, G, 4, 18, 15, inf
AP0NVM, B, 3, 18, 15, 18
7SNEM6, P, 4, 3, 15, 18
AP0NVM, B, 3, 3, 15, 18
8499A6, B, 2, 4, 15, inf
AP0NVM, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
AP0NVM, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
AP0NVM, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
AP0NVM, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
AP0NVM, Y, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
AP0NVM, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
BLKG8S, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
BLKG8S, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
BLKG8S, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
BLKG8S, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
BLKG8S, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
IN2E10, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
IN2E10, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
IN2E10, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
IN2E10, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
IN2E10, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
LAONMS, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
LAONMS, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
LAONMS, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
LAONMS, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
LAONMS, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
LAONMS, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, G, 3, inf, 15, inf
7SNEM6, B, 4, -11, 15, inf
M4AFDF, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, P, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
M4AFDF, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, R, 3, inf, 15, inf
7SNEM6, B, 4, 4, 15, inf
M4AFDF, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
M4AFDF, Y, 3, inf, 15, inf
7SNEM6, B, 4, -9, 15, inf
M4AFDF, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
N116Z0, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
N116Z0, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
N116Z0, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
N116Z0, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
N116Z0, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
P19UIC, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
P19UIC, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
P19UIC, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
P19UIC, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
P19UIC, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
QDQXZ1, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
QDQXZ1, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
QDQXZ1, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
QDQXZ1, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
QDQXZ1, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
RR8KM2, B, 3, inf, 15, inf
8L7T0U, G, 4, 18, 15, inf
RR8KM2, B, 3, 18, 15, 18
8L7T0U, P, 4, 3, 15, 18
RR8KM2, B, 3, 3, 15, 18
8499A6, B, 2, 4, 15, inf
RR8KM2, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
RR8KM2, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
RR8KM2, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
RR8KM2, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
RR8KM2, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
RR8KM2, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
T8Q1Q8, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
T8Q1Q8, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
T8Q1Q8, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
T8Q1Q8, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
T8Q1Q8, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
T8Q1Q8, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
T8Q1Q8, Y, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
T8Q1Q8, Y, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
TZXJC4, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
TZXJC4, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
TZXJC4, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
TZXJC4, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
TZXJC4, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
TZXJC4, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
TZXJC4, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
TZXJC4, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
U443VL, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
U443VL, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
U443VL, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
U443VL, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
U443VL, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
U443VL, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
WU9EI8, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
WU9EI8, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
WU9EI8, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
WU9EI8, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
WU9EI8, R, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
WU9EI8, R, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
X3CA4P, B, 3, inf, 15, inf
8L7T0U, B, 4, 4, 15, inf
X3CA4P, B, 3, 4, 15, inf
8499A6, B, 2, 4, 15, inf
X3CA4P, G, 3, inf, 15, inf
8L7T0U, B, 4, -11, 15, inf
X3CA4P, G, 3, -11, 15, inf
8499A6, B, 2, 4, 15, inf
X3CA4P, P, 3, inf, 15, inf
8L7T0U, B, 4, -9, 15, inf
X3CA4P, P, 3, -9, 15, inf
8499A6, B, 2, 4, 15, inf
NJD0TU, Y, 1, 4, 15, inf
5CA6VJ, G, 0, 15, 15, inf
QDQXZ1, B, 1, inf, 15, inf
94Y912, P, 2, -inf, 15, inf
AP0NVM, B, 3, inf, 15, inf
7SNEM6, G, 4, 30, 15, inf
AP0NVM, B, 3, 30, 15, 30
7SNEM6, P, 4, 15, 15, 30
AP0NVM, B, 3, 15, 15, 30
94Y912, P, 2, 15, 15, inf
AP0NVM, P, 3, inf, 15, inf
7SNEM6, B, 4, 3, 15, inf
AP0NVM, P, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
AP0NVM, R, 3, inf, 15, inf
7SNEM6, B, 4, 16, 15, inf
AP0NVM, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
AP0NVM, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
AP0NVM, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
AP0NVM, Y, 3, inf, 15, inf
7SNEM6, B, 4, 3, 15, inf
AP0NVM, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
JR9C40, B, 3, inf, 15, inf
7SNEM6, G, 4, 30, 15, inf
JR9C40, B, 3, 30, 15, 30
7SNEM6, P, 4, 15, 15, 30
JR9C40, B, 3, 15, 15, 30
94Y912, P, 2, 15, 15, inf
JR9C40, G, 3, inf, 15, inf
7SNEM6, B, 4, 1, 15, inf
JR9C40, G, 3, 1, 15, inf
94Y912, P, 2, 15, 15, inf
JR9C40, R, 3, inf, 15, inf
7SNEM6, B, 4, 16, 15, inf
JR9C40, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
JR9C40, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
JR9C40, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
JR9C40, Y, 3, inf, 15, inf
7SNEM6, B, 4, 3, 15, inf
JR9C40, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
LAONMS, G, 3, inf, 15, inf
8499A6, B, 4, 1, 15, inf
LAONMS, G, 3, 1, 15, inf
94Y912, P, 2, 15, 15, inf
LAONMS, P, 3, inf, 15, inf
8499A6, B, 4, 3, 15, inf
LAONMS, P, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
LAONMS, R, 3, inf, 15, inf
8499A6, B, 4, 16, 15, inf
LAONMS, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
LAONMS, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
LAONMS, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
LAONMS, Y, 3, inf, 15, inf
8499A6, B, 4, 3, 15, inf
LAONMS, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
M4AFDF, B, 3, inf, 15, inf
7SNEM6, G, 4, 30, 15, inf
M4AFDF, B, 3, 30, 15, 30
7SNEM6, P, 4, 15, 15, 30
M4AFDF, B, 3, 15, 15, 30
94Y912, P, 2, 15, 15, inf
M4AFDF, G, 3, inf, 15, inf
7SNEM6, B, 4, 1, 15, inf
M4AFDF, G, 3, 1, 15, inf
94Y912, P, 2, 15, 15, inf
M4AFDF, R, 3, inf, 15, inf
7SNEM6, B, 4, 16, 15, inf
M4AFDF, R, 3, 16, 15, 16
7SNEM6, G, 4, 30, 15, 16
M4AFDF, R, 3, 16, 15, 16
7SNEM6, P, 4, 15, 15, 16
M4AFDF, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
M4AFDF, Y, 3, inf, 15, inf
7SNEM6, B, 4, 3, 15, inf
M4AFDF, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
NJD0TU, B, 3, inf, 15, inf
8499A6, G, 4, 30, 15, inf
NJD0TU, B, 3, 30, 15, 30
8499A6, P, 4, 15, 15, 30
NJD0TU, B, 3, 15, 15, 30
94Y912, P, 2, 15, 15, inf
NJD0TU, P, 3, inf, 15, inf
8499A6, B, 4, 3, 15, inf
NJD0TU, P, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
NJD0TU, R, 3, inf, 15, inf
8499A6, B, 4, 16, 15, inf
NJD0TU, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
NJD0TU, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
NJD0TU, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
NJD0TU, Y, 3, inf, 15, inf
8499A6, B, 4, 3, 15, inf
NJD0TU, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
RIRK2U, B, 3, inf, 15, inf
AP0NVM, B, 4, 16, 15, inf
RIRK2U, B, 3, 16, 15, 16
AP0NVM, P, 4, 15, 15, 16
RIRK2U, B, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
RIRK2U, G, 3, inf, 15, inf
AP0NVM, B, 4, 1, 15, inf
RIRK2U, G, 3, 1, 15, inf
94Y912, P, 2, 15, 15, inf
RIRK2U, R, 3, inf, 15, inf
AP0NVM, B, 4, 16, 15, inf
RIRK2U, R, 3, 16, 15, 16
AP0NVM, P, 4, 15, 15, 16
RIRK2U, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
RIRK2U, Y, 3, inf, 15, inf
AP0NVM, B, 4, 3, 15, inf
RIRK2U, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
RR8KM2, P, 3, inf, 15, inf
8L7T0U, B, 4, 3, 15, inf
RR8KM2, P, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
RR8KM2, R, 3, inf, 15, inf
8L7T0U, B, 4, 16, 15, inf
RR8KM2, R, 3, 16, 15, 16
8L7T0U, G, 4, 30, 15, 16
RR8KM2, R, 3, 16, 15, 16
8L7T0U, P, 4, 15, 15, 16
RR8KM2, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
RR8KM2, Y, 3, inf, 15, inf
8L7T0U, B, 4, 3, 15, inf
RR8KM2, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
T8Q1Q8, G, 3, inf, 15, inf
8499A6, B, 4, 1, 15, inf
T8Q1Q8, G, 3, 1, 15, inf
94Y912, P, 2, 15, 15, inf
T8Q1Q8, R, 3, inf, 15, inf
8499A6, B, 4, 16, 15, inf
T8Q1Q8, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
T8Q1Q8, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
T8Q1Q8, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
T8Q1Q8, Y, 3, inf, 15, inf
8499A6, B, 4, 3, 15, inf
T8Q1Q8, Y, 3, 3, 15, inf
94Y912, P, 2, 15, 15, inf
U443VL, B, 3, inf, 15, inf
8499A6, G, 4, 30, 15, inf
U443VL, B, 3, 30, 15, 30
8499A6, P, 4, 15, 15, 30
U443VL, B, 3, 15, 15, 30
94Y912, P, 2, 15, 15, inf
U443VL, G, 3, inf, 15, inf
8499A6, B, 4, 1, 15, inf
U443VL, G, 3, 1, 15, inf
94Y912, P, 2, 15, 15, inf
U443VL, R, 3, inf, 15, inf
8499A6, B, 4, 16, 15, inf
U443VL, R, 3, 16, 15, 16
8499A6, G, 4, 30, 15, 16
U443VL, R, 3, 16, 15, 16
8499A6, P, 4, 15, 15, 16
U443VL, R, 3, 15, 15, 16
94Y912, P, 2, 15, 15, inf
U443VL, Y, 3, inf, 15, inf
8499A6, B, 4, 3, 15, inf
